year,province,population,area_of_land,population_density,wetlands_area,pdrb_per_capita,farmer_over_population,farmer_organization_rate,farmers_totrade,ldi_dominance,msg_basket_ssr,soybean_yield_gap,broiler_yield_gap,layer_yield_gap,paddy_yield_gap,temperature,humidity,rainfall_per_area,rainfall_optimal_gap,temperature_optimal_gap,commodity_basket_index,price_to_ssr,cluster,investment_priority
2023,DKI Jakarta,10640000.0,660.98,16097.310054767164,360,30.321334586466165,0.0014172932330827,0.039920424403183,107.7,0.5639186318364222,0.0011245058349067,0.2191168250419228,7.188442548811125e-05,1.8036264700871385e-05,0.2063798936684389,28.95,76.59,0.2346818360616055,0.2244,-0.0527272727272727,0.2072968025418829,184.3447993838776,2,Priority3
2023,Daerah Istimewa Yogyakarta,3712600.0,3170.65,1170.9270969674988,67027,13.025911759952594,0.1098995313257555,0.0250898868418408,103.68,0.8773501461732464,0.0017075053470799,0.2806036892118503,7.197008305348529e-05,9.55244528991761e-05,0.1859191235701627,26.71,84.25,0.0368284105782725,0.41615,0.0287272727272726,0.1557950122148374,91.24130268831448,2,Priority3
2023,Gorontalo,1198400.0,12025.15,99.65780052639676,32241,35.331275033377835,0.1353938584779706,0.0617850803668277,106.19,0.8848812593162495,0.0009238484460714,0.1045276690888765,7.192816303380756e-05,1.685866742495712e-05,0.1835024971806025,27.69,80.64,0.0089429237888924,0.4623,-0.0069090909090909,0.2926976980250686,316.8243658034437,1,Priority2
2023,Jambi,3633200.0,49026.58,74.10673965020607,69961,21.97787074755037,0.2165193218099746,0.0228994048239514,138.11,0.9285895329020012,0.0008328217444638,0.2096143096702067,7.183169077240592e-05,1.7912901646210955e-05,0.2740454325761237,25.95,83.01,0.0033906097467944,0.16885,0.0563636363636363,0.1670318444601407,200.561339290765,2,Priority3
2023,Jawa Barat,49306800.0,37044.86,1331.0024656592034,916798,1.0678445974997364,0.0684698865065264,0.0187205034550926,107.46,0.4107463790419998,0.0012574290325982,0.2196757965343767,7.191664427108613e-05,1.8037638821244428e-05,0.0702432737232157,25.88,78.29,0.0052862934291019,0.0208499999999999,0.0589090909090909,0.1989089750466841,158.18703870363225,2,Priority3
2023,Jawa Tengah,37180400.0,34337.49,1082.79318028196,987468,1.2148067261245172,0.1233197060816989,0.0158017009968864,111.14,0.5805399641688598,0.0017624419189052,0.0,7.191676240270173e-05,1.802721143784325e-05,0.1090704043821492,27.74,77.06,0.004056499179177,0.30355,-0.0087272727272726,0.1818216860084521,103.16463995669706,2,Priority3
2023,Jawa Timur,41230000.0,48036.84,858.299588399237,1207977,1.7250060635459616,0.1648154014067426,0.0085789686136335,109.47,0.5090816518162711,0.0025995307914274,0.0653996646171046,7.19159303379513e-05,1.803034723457664e-05,0.078620911873691,27.21,85.34,0.0034677551645778,0.1670999999999999,0.0105454545454545,0.1422003628269749,54.70231908616406,2,Priority3
2023,Kalimantan Barat,5549700.0,147037.04,37.74355087670426,200499,8.794889813863813,0.2237634466727931,0.0203870126105232,139.03,0.6657621800557251,0.0011186160742935,0.0698714365567355,7.193418379380923e-05,1.802574264786472e-05,0.4965361688416304,27.45,82.1,0.0016922946762258,-0.24415,0.0018181818181818,0.535646370119419,478.8473743842132,2,Priority3
2023,Kalimantan Selatan,4170200.0,37135.05,112.2982196065442,343373,15.287995779578916,0.1313752338017361,0.0329317107806542,109.48,0.7489394642975769,0.0019528498444242,0.0832867523756289,7.192993844673534e-05,1.8051595375712104e-05,0.3417109714838086,27.36,80.31,0.0045490715644653,0.1553499999999999,0.0050909090909091,0.4364054560499718,223.471076025632,1,Priority2
2023,Kalimantan Tengah,2737200.0,153443.91,17.838440117955805,100963,27.499269326318867,0.1473239076428467,0.0307720921005319,118.57,0.4522594895297923,0.0005805761747029,0.1246506428172163,7.182428943841579e-05,1.9902810429295315e-05,0.4754309650394716,27.97,83.17,0.0013679265602655,-0.0495,-0.017090909090909,0.5236089675374658,901.8781520019664,1,Priority2
2023,Kalimantan Timur,3856800.0,126981.28,30.37298096223317,46640,55.94300974901473,0.0739854283343704,0.0386546906047724,129.04,0.719757455855873,0.0007161088693933,0.0950251537171603,7.186173934869977e-05,1.7888188737824606e-05,0.3594328983405832,27.73,84.3,0.0014810057041478,0.0596999999999999,-0.0083636363636363,0.5797465442977744,809.5787792558903,1,Priority2
2023,Kalimantan Utara,720100.0,70101.18,10.272294988472378,12148,280.1680322177475,0.1187779475072906,0.0295444979656736,111.92,0.2971891274533988,0.0002715826641568,0.1525992174399105,7.167642672600838e-05,2.6514488858264684e-05,0.4150153053004671,25.72,84.05,0.0032388898446502,-0.13525,0.0647272727272727,0.7231422182368321,2662.696532865564,1,Priority2
2023,Kepulauan Riau,2121500.0,8269.71,256.5386210641002,883,72.62078717888286,0.0134404902191845,0.0766640948306095,104.49,0.4319609785252852,0.000447320230253,0.2196757965343767,7.172803378663328e-05,1.770226853259338e-05,0.5471242145964235,27.71,85.39,0.0305802742780581,-0.2644499999999999,-0.0076363636363636,0.4160115788468992,930.008416144249,2,Priority3
2023,Lampung,4496600.0,33570.26,133.9459390543892,337284,10.717208557576836,0.4235860427878842,0.0202415397304663,109.36,0.6939957818080813,0.0037681566811384,0.1486864169927333,7.1883588784738e-05,1.8050962040216945e-05,0.161752859674561,28.07,79.69,0.0038486446038845,0.354,-0.0207272727272727,0.1662273922317633,44.11371561692595,2,Priority3
2023,Maluku,1895100.0,46158.27,41.0565647282708,17960,16.070392063743338,0.1171479077621233,0.0396428941429774,104.41,0.5403210251852852,0.0001505359909723,0.2112912241475685,6.849579732304267e-05,1.9756363806022748e-05,0.4309650394715644,27.21,84.27,0.004195347875906,0.0317499999999999,0.0105454545454545,0.7898543572070886,5246.946940096928,1,Priority2
2023,Maluku Utara,1318500.0,32998.7,39.95611948349481,7187,48.29351535836177,0.1005415244596132,0.0545698681391629,103.37,0.0830594570190349,5.869590925610095e-05,0.1397428731134712,3.819677963579071e-05,0.0,0.4427259545674238,27.41,84.9,0.0046092724864918,0.2395,0.0032727272727272,0.7970309044537072,13578.985563987364,1,Priority2
2023,Nanggroe Aceh Darussalam,5409200.0,56834.75,95.17416721284071,202811,7.655106115506914,0.1558182355986097,0.0435972151694484,114.35,0.7009883638289475,0.000930665467427,0.0760201229737282,7.196251859475922e-05,1.8977025107114187e-05,0.1103592717899146,27.19,82.94,0.003519325764607,-0.0001,0.0112727272727272,0.1427822905958301,153.41956437963634,2,Priority3
2023,Nusa Tenggara Barat,5474000.0,19675.89,278.20850797600514,237341,5.466934599926927,0.161025940811107,0.0307808898005118,115.47,0.8116511682399742,0.001306092275197,0.0586920067076579,7.18975645047637e-05,1.808129042335516e-05,0.1379088126309006,26.83,79.29,0.006165413610261,0.3934499999999999,0.0243636363636364,0.2767098132393312,211.86084512871267,1,Priority2
2023,Nusa Tenggara Timur,5481800.0,46446.64,118.02360730507094,176693,4.209931044547411,0.2384495968477507,0.0304934539943525,96.8,0.6426475081958651,0.0004621948310416,0.0704304080491895,7.197666848424156e-05,1.8345742566872048e-05,0.3310778153697438,27.61,78.8,0.0027009488738044,0.3727499999999999,-0.0039999999999999,0.4761169448301425,1030.1217427228505,1,Priority2
2023,Papua,1077141.0,82680.96,13.027678923902188,1807,72.46497905102488,0.0859813153524004,0.0225297587696197,100.33,0.9027295048244272,0.0001848688438374,0.160424818334265,7.110155463962986e-05,1.5672506752162363e-05,0.278878685355244,27.75,83.87,0.0022417494910557,0.07325,-0.009090909090909,0.8437036872904835,4563.7959851820615,0,Priority1
2023,Papua Barat,562214.0,60275.31,9.327434400586244,2604,192.29332602887868,0.067449405386561,0.0474705211106884,99.82,0.7419108465735458,0.000179055891121,0.0670765790944661,6.45206058911274e-05,1.706764862596799e-05,0.2737232157241824,27.24,84.03,0.0037758412192322,-0.13795,0.0094545454545455,0.8833807319230211,4933.547432547756,1,Priority2
2023,Papua Barat Daya,607097.0,39122.95,15.51766929641042,472,96.2778600454293,0.067450506261767,0.0474705211106884,99.82,0.5465682000254651,0.0002069787807543,0.0670765790944661,6.663259903116892e-05,1.6638084307518675e-05,0.333977767037216,27.79,83.3,0.0050770711308835,0.00685,-0.0105454545454545,0.8833807319230211,4267.977271405813,1,Priority2
2023,Papua Pegunungan,1464466.0,51213.33,28.59540670368437,949,11.519557299384212,0.0859815113495294,0.0225297587696197,100.33,1.0,1.216652248780235e-05,0.160424818334265,0.0,3.873763166017952e-05,0.2977283711938133,27.432,83.76199999999999,0.0046667928057011,-0.19501,0.0024727272727273,0.8437036872904835,69346.33032046304,0,Priority1
2023,Papua Selatan,517623.00000000006,117849.16,4.392250229021573,43037,113.35856405144284,0.0859814961854477,0.0225297587696197,100.33,0.1038891726129329,0.0012141469131928,0.160424818334265,7.598040842715648e-05,1.538111198007286e-05,0.3397776703721605,27.13,83.27,0.0019787158432015,-0.16595,0.0134545454545454,0.8437036872904835,694.8942324218177,0,Priority1
